LBA,Frequency
16347086848,3
16347152384,3
16347283456,3
16347217920,3
16347480064,3
16347414528,3
16347348992,3
16347742208,3
16347676672,3
16347545600,3
16347611136,3
16347873280,3
16347938816,3
16347807744,3
16348004352,3
16348135424,3
16348069888,3
16348266496,3
16348200960,3
16348332032,3
16348397568,3
16348463104,3
16348594176,3
16348528640,3
16348725248,3
16348790784,3
16348659712,3
16348856320,3
16348987392,3
16349052928,3
16348921856,3
16349118464,3
16349249536,3
16349184000,3
16349380608,3
16349315072,3
16349446144,3
16349511680,3
16349577216,3
16349642752,3
16349773824,3
16349839360,3
16349904896,3
16349708288,3
16349970432,3
16350035968,3
16350101504,3
16350298112,3
16350167040,3
16350232576,3
16350363648,3
16350429184,4
16350560256,4
16350494720,4
16350756864,4
16350691328,4
16350625792,4
12332830720,4
16350887936,4
12332724224,2
16350822400,4
12333723648,2
12333658112,2
12334014464,8
12333789184,3
16350953472,6
16351019008,6
16351084544,6
16351281152,6
16351150080,6
16351215616,6
16351543296,6
16351477760,6
16351346688,6
16351412224,6
16351674368,6
16351608832,6
16351739904,6
16351805440,6
16351936512,6
16351870976,6
16352133120,6
16352198656,6
16352002048,6
16352067584,6
16352264192,6
16352329728,6
16352395264,6
16352526336,5
16352460800,6
16352591872,5
16352657408,6
16352788480,3
16352722944,3
16352854016,3
16352919552,3
16352985088,3
16353050624,4
16353181696,5
16353116160,3
16353247232,3
16353378304,3
16353509376,4
16353312768,3
16353443840,3
16353574912,3
16353705984,3
16353640448,5
16353771520,3
16353837056,3
16353902592,3
16354099200,3
16354033664,5
16354164736,3
16353968128,4
16354230272,3
16354361344,4
16354295808,3
16354557952,3
16354426880,3
16354492416,5
16354623488,3
16354689024,3
16354754560,3
16355016704,3
16354885632,5
16354820096,4
16354951168,3
16355082240,3
16355147776,3
16355213312,3
16355409920,3
16355344384,5
16355278848,4
16355475456,3
16355606528,4
16355672064,3
16355540992,3
16355868672,4
16355737600,3
16355803136,5
16355999744,3
16355934208,3
16356065280,4
266002432,7
16356130816,3
16356196352,5
16356261888,4
16356327424,3
16356589568,3
16356524032,4
16356458496,5
16356392960,3
16356720640,4
16356786176,3
16356655104,3
16356982784,4
16356851712,3
16356917248,5
16357113856,3
16357179392,3
16357048320,3
16357244928,4
16357310464,3
16357441536,4
16357376000,5
16357572608,3
16357638144,3
16357507072,3
16357703680,4
16357834752,3
16357769216,5
16357900288,4
16357965824,3
16358031360,3
16358096896,3
16358227968,5
16358293504,3
16358162432,4
16358359040,3
16358424576,4
16358490112,3
16358555648,3
16358686720,3
16358621184,6
16358752256,3
16358883328,4
16358948864,3
16358817792,3
16359145472,3
16359079936,6
16359014400,3
16359342080,4
16359211008,3
16359276544,3
16359538688,3
16359407616,3
16359604224,4
16359473152,5
16359669760,3
16359800832,4
16359735296,3
16359997440,3
16359931904,5
16359866368,3
16360128512,3
16360194048,3
16360259584,4
16360062976,4
16360390656,5
16360325120,3
16360456192,3
16360521728,4
16360587264,3
16360652800,3
16360849408,3
16360914944,3
16360718336,4
16360783872,5
16360980480,4
16361107456,3
16361046016,3
16361238528,3
16361304064,3
16361172992,3
16361369600,3
16361435136,3
16352980992,2
16352915456,2
16352784384,2
16352718848,2
16352849920,2
751833088,6
3184873472,7
751837184,3
3229999104,12
266006528,4
3230289920,8
2940854272,3
3184881664,9
2940788736,4
2940919808,3
2940985344,3
3230425088,8
2941046784,3
3231838208,8
2941112320,3
3231952896,8
2941177856,3
3232563200,13
2941243392,3
2941374464,3
2941308928,3
3233005568,9
2941505536,3
2941440000,3
3234455552,8
2941571072,3
2941636608,3
3244498944,8
3247972352,20
3250016256,18
3222245376,9
3222200320,14
3222708224,9
3222949888,8
3222822912,8
3223134208,8
3228635136,4
3228545024,30
3229102080,37
3184902144,6
2941702144,3
2941767680,3
2941833216,3
266010624,5
130011136,8
2243399680,9
3184934912,7
3184967680,5
982114304,8
1808191488,8
3184971776,9
3185000448,6
3185029120,9
3185057792,8
3185061888,8
3185065984,7
3185094656,7
3185152000,10
3185184768,7
3185213440,7
3185246208,6
3185278976,9
3185283072,5
3185311744,4
3185344512,7
3185373184,8
3185401856,7
3185405952,6
3185434624,7
3185438720,6
3185467392,7
3185471488,5
3185500160,8
3185528832,9
3185561600,10
3185565696,7
3185594368,8
3185598464,8
3185627136,10
3185655808,4
3185688576,11
3185754112,7
3185811456,6
3185815552,8
3185844224,9
3185872896,10
3185909760,7
3185938432,14
3185942528,7
3185971200,11
3186003968,10
3186032640,11
3186061312,8
3186065408,8
3186069504,11
3186098176,10
3186126848,12
3186159616,9
3186188288,8
3186216960,9
3186221056,7
3186249728,9
3186253824,8
3186286592,10
3186315264,10
3186343936,7
3186372608,7
3186405376,5
3186409472,10
3186442240,8
3186470912,10
3186499584,10
3186503680,12
3186532352,13
3186561024,13
3186593792,10
3186597888,11
3186626560,10
3186630656,11
3186659328,14
522162176,27
3186688000,7
3186692096,10
3186720768,9
3186724864,9
3186757632,9
3186761728,6
3186794496,9
3186823168,8
3186851840,6
3186946048,7
2362494976,4
3187040256,9
3187068928,11
3187105792,7
3187109888,10
3187138560,6
3187167232,6
3187171328,6
3187200000,4
3187228672,5
3187261440,9
3187265536,8
3187294208,8
3187322880,5
3187326976,7
3187355648,6
3187384320,12
3187417088,11
3187421184,9
3187449856,9
3187453952,6
3187482624,4
3187515392,8
3187544064,6
3187605504,5
3187609600,7
3187638272,9
3187642368,6
3187671040,8
3187789824,7
3187793920,15
3187798016,7
3187826688,9
3187855360,10
3187884032,9
3187888128,8
3187916800,7
3187945472,6
3187949568,10
3187982336,12
3187986432,8
3188015104,7
3188043776,9
3188072448,9
3188076544,11
3188105216,10
3188133888,6
3188166656,12
385560576,26
3188170752,8
3188199424,11
3188203520,8
3188232192,14
3188260864,13
3188289536,12
3188350976,11
3188383744,9
3188387840,9
3188416512,11
3188445184,11
3188539392,9
3188576256,11
3188604928,9
3188633600,5
3188637696,9
3188666368,8
3188695040,6
3188727808,5
3188731904,6
3188760576,9
3188764672,7
3188793344,8
3188822016,6
3188826112,5
3188854784,8
3188883456,10
3188887552,6
3188916224,8
3188920320,6
438063104,8
438095872,3
438128640,3
438161408,3
3188965376,11
3188969472,6
3188998144,10
3189026816,8
3189055488,5
3189059584,12
3189088256,5
3189116928,5
3189149696,10
3189153792,11
3189182464,12
3189186560,8
3189211136,7
3189215232,7
3189243904,7
3189272576,4
3189305344,8
3189342208,9
3189428224,6
3189460992,5
2277920768,8
3189497856,3
3189501952,11
3189530624,8
3189534720,7
3189563392,9
3189596160,9
3189624832,7
3189653504,3
3189682176,5
3189686272,7
3189714944,8
3189747712,9
3189780480,10
3189784576,10
3189809152,8
3189813248,8
900444160,8
3189841920,7
3189907456,13
3189972992,9
3190001664,12
3190030336,5
3190124544,10
3190157312,6
3190190080,13
3190218752,9
3190247424,12
3190280192,8
3190308864,10
3190312960,10
3190345728,9
3190349824,9
3190378496,10
3190407168,12
3190435840,7
3190439936,12
3190468608,9
3190497280,8
3190501376,9
3190530048,10
3190534144,9
3190562816,9
3190566912,11
3190595584,13
3190624256,11
3190628352,11
3190657024,12
3190685696,11
3190718464,9
3190751232,12
3190788096,6
3190816768,9
3190820864,5
3190849536,10
3190882304,12
3190910976,13
3190915072,9
3190943744,10
3190947840,7
3190976512,8
3190980608,10
3191009280,9
3191037952,9
3191066624,8
3191070720,6
3191099392,6
3191128064,7
3191132160,6
3191160832,5
3191164928,6
3191193600,5
3191197696,8
3191222272,8
3191226368,6
3191283712,8
3191316480,6
3191353344,7
3191382016,7
3191410688,5
3191414784,8
3191443456,7
3191476224,10
3191504896,4
3191508992,7
3191537664,6
3191541760,8
2362503168,6
3191570432,8
3191599104,4
3191631872,4
3191660544,6
3191664640,7
3191697408,7
3191726080,6
3191730176,5
3191758848,8
3191787520,6
3191791616,9
3191820288,4
3191853056,7
3191857152,9
3191881728,3
3191885824,7
3191943168,8
3191980032,9
3192012800,5
3192074240,8
3192102912,9
3192131584,8
3192135680,8
3192164352,7
3192168448,9
3192197120,9
3192201216,6
3192225792,5
3192229888,7
3192258560,8
3192291328,9
3192295424,8
377544704,23
3192328192,8
3192332288,9
3192360960,9
3192422400,9
3192451072,4
3192483840,6
3192512512,8
3192545280,8
3192549376,7
3192610816,5
3192639488,8
3192672256,10
3192700928,10
3192705024,9
3192737792,7
3192770560,13
3192799232,9
3192827904,9
3192860672,7
3192889344,7
3192922112,9
3192954880,8
3192983552,7
3192987648,10
3193049088,11
3193077760,6
3193081856,9
3193110528,7
3193143296,13
3193171968,7
3193200640,6
3193233408,11
3193237504,13
3193266176,9
3193270272,14
3193298944,10
3193327616,7
3193356288,7
3193360384,7
3193389056,8
3193421824,8
3193454592,9
3193483264,11
3193487360,8
3193516032,11
3193544704,6
3193577472,8
3193606144,10
3193610240,8
3193638912,11
3193643008,6
3193671680,8
3193700352,8
3193733120,11
3193761792,6
3193765888,10
3193794560,11
3193798656,4
3193860096,9
3193888768,11
3193892864,12
3193921536,8
3193950208,9
3193954304,6
3193987072,6
3194011648,9
3194015744,10
3194044416,10
3194073088,7
3194101760,7
3194105856,6
3194134528,6
3194163200,7
3194167296,5
3194195968,6
3194200064,6
3194228736,5
3194232832,6
3194261504,6
2362507264,2
3194290176,6
3194294272,6
3194322944,11
3194351616,10
3194355712,6
3194384384,10
3194388480,6
3194417152,5
3194449920,7
3194478592,8
3194507264,6
3194540032,10
3194568704,6
2362511360,6
3194593280,8
3194597376,7
3194601472,7
3194617856,7
3194650624,8
3194654720,11
3194683392,10
3194716160,8
3194744832,3
3194773504,3
3194806272,3
3194834944,7
3194839040,4
3194867712,5
3194871808,5
3194900480,7
3194929152,6
3194957824,9
3194961920,11
3194990592,7
3195019264,9
3195023360,7
3195027456,6
3195056128,8
3195060224,8
3195117568,8
3195146240,9
3195179008,6
2699603968,23
666845184,5
3195215872,6
2277924864,8
3195244544,5
3195252736,5
3195256832,6
3195285504,7
3195289600,8
3195318272,5
3195346944,8
3195351040,7
3195379712,8
3195408384,5
3195437056,7
3195441152,6
3195469824,7
3195473920,9
3195510784,9
3195539456,7
3195543552,4
3195572224,9
3195604992,9
3195633664,6
3195662336,6
3195691008,7
3195695104,7
3195699200,6
3195727872,5
3195731968,4
3195760640,6
3195789312,7
3195817984,4
3195822080,8
3195850752,6
3195879424,7
3195883520,7
3195887616,4
3195916288,6
3195920384,4
3195949056,6
3195977728,7
3196006400,6
3196010496,9
3196039168,5
3196067840,3
3196071936,9
3196100608,8
3196104704,5
3196133376,7
1007689728,8
2358001664,4
3196162048,4
879247360,8
3196186624,12
3196219392,10
3196235776,7
2176020480,4
853991424,4
3245629440,4
3196239872,9
430878720,28
2359296,60
430911488,10
430968832,10
430944256,21
429756416,14
3196248064,13
3196252160,5
3196256256,4
3196293120,5
3196305408,9
460541952,203
3196309504,11
3228590080,7
3228647424,7
3228880896,5
3196329984,8
457019392,7
3196338176,11
3196370944,9
522985472,43
3196383232,5
3196387328,5
854011904,2
3196428288,9
3196448768,6
3196514304,9
3196518400,7
3196551168,9
3196563456,10
3196567552,8
3196575744,6
3196579840,9
3196583936,9
3196649472,4
426262528,25
3196674048,8
3196690432,9
3196755968,10
3196801024,8
3249672192,2
854274048,10
3196805120,6
3196813312,8
3196878848,8
3196891136,11
3196919808,6
3196923904,11
3196960768,8
3196997632,3
3197001728,8
2352406528,13
3197009920,9
3197071360,7
3197091840,6
3197100032,6
3197124608,7
3197181952,6
3197206528,12
3197222912,7
3197235200,8
3197251584,7
3197255680,4
3197300736,9
3197313024,4
3197341696,7
3250135040,3
3197362176,8
3235303424,4
3235323904,5
3197399040,5
3197431808,5
3197468672,9
3197480960,11
3197493248,4
3197497344,10
3197538304,9
3197554688,6
3197566976,7
3197571072,7
3197603840,7
3197636608,7
3197640704,8
3197669376,7
3197677568,7
3197726720,7
3197734912,8
3235340288,7
3197739008,8
3197771776,10
3240759296,5
3197784064,3
3197849600,7
3197853696,8
3197886464,11
3197923328,11
3197947904,12
3197984768,8
3197997056,6
3198009344,5
3198042112,10
3198062592,7
3198066688,8
3198070784,5
3248562176,12
3198136320,11
3198144512,9
3198177280,11
3198181376,6
3198189568,6
3198193664,4
3198197760,7
3198238720,10
3198283776,9
3198357504,8
3198369792,8
3198373888,9
3198406656,12
3198427136,6
3198464000,7
3198537728,11
3198541824,4
3198574592,6
3198578688,8
3198582784,5
3198611456,10
3198648320,7
3198656512,6
3248721920,4
3198689280,9
3198722048,8
3198726144,7
3198754816,5
3198763008,9
3198771200,6
3198799872,7
3198820352,8
3198824448,8
3198828544,11
3198857216,10
3248685056,3
3248672768,4
3198869504,5
3249168384,2
3198873600,7
3198922752,10
3198926848,4
3198930944,5
3249164288,3
3199000576,9
3199098880,9
3199102976,9
3199135744,8
3199152128,7
3199156224,5
3233083392,4
3240144896,3
3199160320,8
869715968,8
865976320,2
865959936,8
3199209472,6
3199213568,5
3199246336,5
3199307776,4
3199336448,8
3199340544,4
3199369216,9
3199373312,4
3199397888,10
3199401984,5
3199430656,8
3199463424,6
3199467520,7
3199496192,3
3199500288,8
3199528960,5
3199557632,9
3199561728,5
3199590400,7
3199623168,7
3199655936,8
3199680512,7
3199684608,5
3199713280,8
3199746048,6
3199770624,9
3199774720,5
3199803392,11
3199836160,11
3199840256,7
3199868928,7
3199897600,7
3199901696,7
3199930368,8
3199959040,3
3199991808,5
3200020480,7
3200053248,7
3200081920,6
3200114688,4
3200143360,9
3200172032,7
2362515456,4
788615168,26
3200204800,7
3200245760,8
3200274432,10
3200307200,6
3200339968,6
3200368640,6
3200397312,8
3200430080,6
3200434176,7
3200462848,8
3200491520,7
3200495616,8
3200524288,5
3200552960,4
3200581632,5
2277928960,9
3200614400,3
3200618496,2
3200647168,5
3200651264,8
3200679936,5
3200708608,7
3200712704,5
3200741376,5
3200770048,7
3200774144,2
3200802816,3
3200835584,3
3200868352,3
3200897024,6
3200901120,6
3200929792,4
3200958464,6
3200987136,3
3200991232,7
3201019904,5
3201024000,4
3201052672,4
3201085440,5
3201114112,8
3201142784,9
3201175552,9
3201208320,7
3201265664,7
3201355776,9
3201388544,10
3201425408,8
3201486848,5
3201519616,6
3201548288,3
3201576960,7
3201581056,5
3201609728,6
3201642496,10
3201675264,6
3201703936,7
3201732608,6
3201769472,6
3201798144,8
3201802240,5
3201830912,10
3201859584,11
3201863680,7
3201892352,8
3201896448,8
3201925120,5
3201957888,6
3201986560,8
3201990656,8
3202019328,9
3202048000,7
3202076672,8
3202080768,8
3202109440,8
3202113536,11
3202142208,7
3202174976,11
3202232320,8
3202301952,11
3202392064,9
3202453504,8
3202457600,9
427786240,3
3202486272,10
2278854656,14
3202490368,10
148852736,14
148885504,13
2863919104,16
2863943680,6
2863976448,5
2864009216,6
3202494464,6
3202658304,6
3202723840,5
3202908160,6
3202916352,6
3202945024,3
3202973696,7
2324246528,8
3203006464,4
3203043328,10
3203047424,8
3203076096,10
3203137536,8
3203268608,8
3203301376,6
3203330048,8
3203358720,7
3203424256,10
3203457024,12
3203489792,10
3203518464,11
3203547136,8
3203579904,7
3203608576,11
3203612672,9
3203645440,8
3203674112,11
3203678208,10
3203735552,6
3203772416,6
3203801088,8
3203833856,9
3203891200,9
3203895296,9
3203956736,8
3203993600,5
3204083712,11
3204120576,6
3204149248,8
3204182016,7
3204243456,7
3204304896,10
3204337664,6
3204403200,8
3204464640,8
3204558848,7
3204587520,6
3204648960,6
3204710400,7
3204743168,9
3204771840,6
3204804608,7
3204837376,6
3204866048,5
3204927488,4
3204931584,5
3205017600,7
3205021696,4
3205050368,5
3205115904,5
3205144576,6
3205177344,5
3205210112,6
3205238784,5
3205271552,6
3205332992,6
3205361664,6
3205365760,8
3205394432,5
3205455872,8
3205488640,11
3205550080,6
2362519552,6
3205611520,7
3205640192,8
3205701632,6
3205763072,3
3205861376,9
